% Model:              Liquid-sperm.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jan 19 2024, 12:31
% Dimension:          2
% Nodes:              1154
% Expressions:        2
% Description:        Velocity field, x-component, Velocity field, y-component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)
-1.3999999999999996E-4    -7.500000000000001E-5    0                        0
-1.3333333333333337E-4    7.349731425670854E-5     0.010547802490366767     -6.481998647602579E-5
-1.3333333333333337E-4    7.5E-5                   0                        0
-1.266666666666667E-4     7.348964853163348E-5     0.01020611984620194      -5.014269613742262E-5
-1.266666666666667E-4     7.5E-5                   0                        0
-1.3333333333333337E-4    -7.35166624260325E-5     0.010544366694262371     7.794806125693913E-5
-1.3333333333333337E-4    -7.5E-5                  0                        0
-1.2000000000000002E-4    7.348431613175421E-5     0.00988546897196029      -4.5589268107491544E-5
-1.2000000000000002E-4    7.5E-5                   0                        0
-1.2666666666666666E-4    -7.351051484966311E-5    0.010102195279200827     5.3761462794794026E-5
-1.2666666666666666E-4    -7.5E-5                  0                        0
-1.1999999999999996E-4    -7.350761024612602E-5    0.009791546131593313     4.134589468640146E-5
-1.1999999999999996E-4    -7.5E-5                  0                        0
-1.1333333333333337E-4    7.348045774825454E-5     0.009632391530998867     -3.166760790548883E-5
-1.1333333333333337E-4    7.500000000000001E-5     0                        0
-1.0666666666666667E-4    7.347843494647827E-5     0.009448805051522182     -2.469503518439117E-5
-1.0666666666666667E-4    7.5E-5                   0                        0
-1.1333333333333333E-4    -7.35077931087742E-5     0.009494724478018603     3.8985250056525345E-5
-1.1333333333333333E-4    -7.5E-5                  0                        0
-1.0000000000000002E-4    7.348041917413316E-5     0.009264600222966381     -2.2979041041212985E-5
-1.0000000000000002E-4    7.5E-5                   0                        0
-1.0666666666666667E-4    -7.350843459242874E-5    0.009251365187330555     2.5899346694925888E-5
-1.0666666666666667E-4    -7.5E-5                  0                        0
-9.999999999999996E-5     -7.350709408476243E-5    0.009109386873294895     1.8192234955737112E-5
-9.999999999999996E-5     -7.5E-5                  0                        0
-9.333333333333336E-5     7.348343387156322E-5     0.009095652697560748     -1.7746967466921123E-5
-9.333333333333336E-5     7.500000000000001E-5     0                        0
-8.666666666666667E-5     7.348528026693784E-5     0.008978085176189123     -1.2897256805838378E-5
-8.666666666666667E-5     7.5E-5                   0                        0
-9.333333333333332E-5     -7.350451017190896E-5    0.008986980636080916     1.9398622283697986E-5
-9.333333333333332E-5     -7.5E-5                  0                        0
-7.999999999999999E-5     7.34883986121194E-5      0.00886728013959463      -1.2788241050510414E-5
-7.999999999999999E-5     7.5E-5                   0                        0
-8.666666666666661E-5     -7.350139374552699E-5    0.008874484793404276     1.6108293924012227E-5
-8.666666666666661E-5     -7.5E-5                  0                        0
-7.999999999999997E-5     -7.349851873872859E-5    0.008788438882634631     1.314303237332497E-5
-7.999999999999997E-5     -7.5E-5                  0                        0
-7.333333333333333E-5     7.349253091843448E-5     0.00876101546232715      -9.598347134874018E-6
-7.333333333333333E-5     7.5E-5                   0                        0
-6.666666666666671E-5     7.349548670152938E-5     0.00867765910552808      -9.477268658041097E-6
-6.666666666666671E-5     7.5E-5                   0                        0
-7.33333333333333E-5      -7.349996984016485E-5    0.008686734752709958     1.206019826528371E-5
-7.33333333333333E-5      -7.5E-5                  0                        0
-6.000000000000002E-5     7.349685904514553E-5     0.008599674853334821     -8.918428121417668E-6
-6.000000000000002E-5     7.5E-5                   0                        0
-5.333333333333332E-5     7.34942877006728E-5      0.008569693912555323     -3.26113806289947E-6
-5.333333333333332E-5     7.5E-5                   0                        0
-4.666666666666667E-5     7.3486537201094E-5       0.008590061972112525     -5.074019821283807E-6
-4.666666666666667E-5     7.5E-5                   0                        0
-6.666666666666666E-5     -7.350444073572897E-5    0.008593150947921192     6.406672906197464E-6
-6.666666666666666E-5     -7.5E-5                  0                        0
-5.999999999999997E-5     -7.350646318109469E-5    0.008543897963960887     5.451632086565052E-6
-5.999999999999997E-5     -7.5E-5                  0                        0
-4.000000000000004E-5     7.34785042245321E-5      0.008586101193163926     -6.802183440049088E-6
-4.000000000000004E-5     7.5E-5                   0                        0
-5.3333333333333374E-5    -7.350631814345887E-5    0.00849859826038955      6.469693438889556E-6
-5.3333333333333374E-5    -7.5E-5                  0                        0
-3.333333333333331E-5     7.347476873846329E-5     0.008575409232710437     -2.1854587419685837E-6
-3.333333333333331E-5     7.5E-5                   0                        0
-2.666666666666666E-5     7.347524342367355E-5     0.0085588822478998       -2.531904198722559E-6
-2.666666666666666E-5     7.500000000000001E-5     0                        0
-4.666666666666663E-5     -7.350525973078199E-5    0.008466052379388554     3.877975272135655E-6
-4.666666666666663E-5     -7.5E-5                  0                        0
-3.9999999999999996E-5    -7.350371265357094E-5    0.008454485323022613     2.2627272093587674E-6
-3.9999999999999996E-5    -7.5E-5                  0                        0
-2.0000000000000025E-5    7.347855640104162E-5     0.00852049287372406      -2.947102818682954E-6
-2.0000000000000025E-5    7.5E-5                   0                        0
-1.3333333333333323E-5    7.348408233017565E-5     0.00846471125051999      -3.3980074978613545E-6
-1.3333333333333323E-5    7.5E-5                   0                        0
-3.3333333333333294E-5    -7.350307824258158E-5    0.008437086197213164     3.624998860170365E-6
-3.3333333333333294E-5    -7.5E-5                  0                        0
-6.6666666666666616E-6    7.349109830068009E-5     0.008414958566261283     4.998274150910998E-7
-6.6666666666666616E-6    7.5E-5                   0                        0
-2.6666666666666673E-5    -7.350234942796722E-5    0.008415223552407394     3.2016473358558864E-6
-2.6666666666666673E-5    -7.5E-5                  0                        0
-2.0000000000000025E-5    -7.35004585730204E-5     0.008399643980316698     4.4704992503413825E-6
-2.0000000000000025E-5    -7.5E-5                  0                        0
0                         7.349707825605893E-5     0.008391007760212038     1.614917735039715E-6
0                         7.5E-5                   0                        0
6.666666666666675E-6      7.350022421668471E-5     0.00837974596731903      -7.589245020105554E-7
6.666666666666675E-6      7.5E-5                   0                        0
-1.3333333333333323E-5    -7.349898042499608E-5    0.008374591761483953     3.749363351190691E-6
-1.3333333333333323E-5    -7.5E-5                  0                        0
1.3333333333333323E-5     7.35012456166747E-5      0.008355649470463633     -2.9656894430278345E-6
1.3333333333333323E-5     7.5E-5                   0                        0
-6.666666666666675E-6     -7.349798176894498E-5    0.008370075820701166     -4.980439407429613E-7
-6.666666666666675E-6     -7.5E-5                  0                        0
0                         -7.349781374437556E-5    0.008372651685389738     8.433599030351734E-7
0                         -7.5E-5                  0                        0
2.0000000000000025E-5     7.34992677077381E-5      0.008360484421472037     1.3476183117415626E-6
2.0000000000000025E-5     7.5E-5                   0                        0
2.6666666666666673E-5     7.349523175792051E-5     0.008388864375974062     -1.2010996991485566E-6
2.6666666666666673E-5     7.5E-5                   0                        0
3.3333333333333294E-5     7.349322893993278E-5     0.008377279484838874     -3.77083680559995E-6
3.3333333333333294E-5     7.5E-5                   0                        0
6.6666666666666616E-6     -7.350123539477325E-5    0.008340911548357569     1.7450207288058388E-6
6.6666666666666616E-6     -7.5E-5                  0                        0
3.9999999999999996E-5     7.349302080580702E-5     0.00836534335396528      2.6997405778327103E-7
3.9999999999999996E-5     7.5E-5                   0                        0
4.666666666666663E-5      7.349269609913843E-5     0.008367470468954336     -1.1732050670339342E-6
4.666666666666663E-5      7.5E-5                   0                        0
1.3333333333333323E-5     -7.350569686797311E-5    0.008315618881048424     -1.4953923510462681E-6
1.3333333333333323E-5     -7.5E-5                  0                        0
2.0000000000000025E-5     -7.350647918749082E-5    0.008314037743155195     2.3230439639416105E-6
2.0000000000000025E-5     -7.5E-5                  0                        0
5.3333333333333374E-5     7.34927143564254E-5      0.008352334251259336     -2.0549120861046196E-6
5.3333333333333374E-5     7.5E-5                   0                        0
2.666666666666666E-5      -7.350482392240343E-5    0.008291478423004945     4.208661129040065E-6
2.666666666666666E-5      -7.500000000000001E-5    0                        0
5.999999999999997E-5      7.349172847672898E-5     0.008351527255792046     7.200546030289332E-8
5.999999999999997E-5      7.5E-5                   0                        0
6.666666666666666E-5      7.348992438599776E-5     0.008357281721097641     -1.8939509282191127E-6
6.666666666666666E-5      7.5E-5                   0                        0
3.333333333333331E-5      -7.350238824477048E-5    0.00829777220388208      -1.9065458668072696E-6
3.333333333333331E-5      -7.5E-5                  0                        0
4.000000000000004E-5      -7.349964924405328E-5    0.008327764265316872     -9.424775480684935E-7
4.000000000000004E-5      -7.5E-5                  0                        0
7.33333333333333E-5       7.349142678060689E-5     0.008330012578949749     -2.3159813133729078E-6
7.33333333333333E-5       7.5E-5                   0                        0
4.666666666666667E-5      -7.34977963925724E-5     0.008330898669220953     2.3505873862551278E-6
4.666666666666667E-5      -7.5E-5                  0                        0
7.999999999999997E-5      7.349456478314549E-5     0.008314380585447163     2.9304330361245485E-6
7.999999999999997E-5      7.5E-5                   0                        0
8.666666666666661E-5      7.349548094884673E-5     0.008330462321438003     1.192971638822458E-6
8.666666666666661E-5      7.5E-5                   0                        0
5.333333333333332E-5      -7.34957992590402E-5     0.008327753968696408     9.811613788388306E-7
5.333333333333332E-5      -7.5E-5                  0                        0
9.333333333333332E-5      7.34951555082168E-5      0.008326792131556713     -1.3313799325170163E-6
9.333333333333332E-5      7.5E-5                   0                        0
9.999999999999996E-5      7.349333838394669E-5     0.008337459565062268     1.5225351619381074E-6
9.999999999999996E-5      7.5E-5                   0                        0
1.0666666666666667E-4     7.348890217183859E-5     0.008372069577576172     5.157578860201312E-7
1.0666666666666667E-4     7.5E-5                   0                        0
1.1333333333333333E-4     7.348356678277806E-5     0.008394771935891629     -2.0516886315508773E-6
1.1333333333333333E-4     7.5E-5                   0                        0
6.000000000000002E-5      -7.349317892232384E-5    0.008341888704222197     -4.594138342685486E-7
6.000000000000002E-5      -7.5E-5                  0                        0
1.1999999999999996E-4     7.34793669258353E-5      0.008405641928626518     -9.588941347605936E-7
1.1999999999999996E-4     7.5E-5                   0                        0
1.2666666666666666E-4     7.347821937876874E-5     0.008406406782307052     -1.5859164486964573E-6
1.2666666666666666E-4     7.5E-5                   0                        0
6.666666666666671E-5      -7.349168665203035E-5    0.008353573557570187     -5.339476429117109E-7
6.666666666666671E-5      -7.5E-5                  0                        0
1.3333333333333337E-4     7.348175238748719E-5     0.008372216467660249     -1.950523311677563E-6
1.3333333333333337E-4     7.5E-5                   0                        0
1.3999999999999996E-4     7.348724296207496E-5     0.008334130555665262     -1.399710408845065E-7
1.3999999999999996E-4     7.500000000000001E-5     0                        0
1.4666666666666666E-4     7.34899973801405E-5      0.008309354038300203     -4.634327704759482E-6
1.4666666666666666E-4     7.500000000000001E-5     0                        0
1.533333333333333E-4      7.349320729844196E-5     0.008240682210686075     -5.943754980611521E-6
1.533333333333333E-4      7.5E-5                   0                        0
7.333333333333333E-5      -7.349040138552953E-5    0.00836366176012944      -2.1354105320672395E-7
7.333333333333333E-5      -7.5E-5                  0                        0
1.6E-4                    7.350978857964668E-5     0.008106277070145228     -1.5223545550787757E-5
1.6E-4                    7.5E-5                   0                        0
1.6666666666666666E-4     7.354348617224735E-5     0.007757428528186794     -1.2933397207691947E-5
1.6666666666666666E-4     7.5E-5                   0                        0
1.733333333333333E-4      7.359319592480703E-5     0.00741533531413033      -5.2047689039491396E-5
1.733333333333333E-4      7.5E-5                   0                        0
1.7999999999999996E-4     7.365390253255963E-5     0.006458314858963259     -2.234888854268639E-5
1.7999999999999996E-4     7.5E-5                   0                        0
7.999999999999999E-5      -7.348822498163046E-5    0.00837746487630021      1.1919869914586696E-7
7.999999999999999E-5      -7.5E-5                  0                        0
1.8666666666666671E-4     7.37021817021723E-5      0.0063801129800357       -1.3526521973840746E-4
1.8666666666666671E-4     7.5E-5                   0                        0
1.9333333333333336E-4     7.372632128697865E-5     0.0035016534858346763    -1.6263427847425037E-4
1.9333333333333336E-4     7.5E-5                   0                        0
8.666666666666667E-5      -7.348794243126993E-5    0.008368298740204432     2.3028964087227593E-6
8.666666666666667E-5      -7.5E-5                  0                        0
2.0E-4                    7.372632128697865E-5     0.011873556077348461     0.0021534437051437504
2.0E-4                    7.5E-5                   0                        0
9.333333333333336E-5      -7.348976179794627E-5    0.008352182732096433     -1.404828864952174E-6
9.333333333333336E-5      -7.500000000000001E-5    0                        0
1.0000000000000002E-4     -7.34914850938296E-5     0.008358716824594888     -1.117811717684212E-6
1.0000000000000002E-4     -7.5E-5                  0                        0
1.0666666666666667E-4     -7.349401555569998E-5    0.008334199037099196     2.914396578706394E-6
1.0666666666666667E-4     -7.5E-5                  0                        0
1.1333333333333337E-4     -7.349644197178747E-5    0.008308285782906719     -3.423674970866122E-8
1.1333333333333337E-4     -7.500000000000001E-5    0                        0
1.2000000000000002E-4     -7.349729041660529E-5    0.008311086165790533     -9.676102803431522E-7
1.2000000000000002E-4     -7.5E-5                  0                        0
1.266666666666667E-4      -7.349914637553582E-5    0.008299311413927028     9.628230594252614E-7
1.266666666666667E-4      -7.5E-5                  0                        0
1.3333333333333337E-4     -7.350693130155509E-5    0.008252962500810767     7.855631473165681E-8
1.3333333333333337E-4     -7.5E-5                  0                        0
1.4000000000000004E-4     -7.352628285191671E-5    0.008141110668243785     1.585420904754454E-6
1.4000000000000004E-4     -7.500000000000001E-5    0                        0
1.4666666666666666E-4     -7.355120169847596E-5    0.007980939393576641     5.5254800296668734E-6
1.4666666666666666E-4     -7.5E-5                  0                        0
1.5333333333333334E-4     -7.356721209143275E-5    0.007843300626865475     4.977986695015092E-6
1.5333333333333334E-4     -7.5E-5                  0                        0
1.6E-4                    -7.357125228944472E-5    0.007773470474722904     1.5346269179642465E-5
1.6E-4                    -7.5E-5                  0                        0
1.666666666666667E-4      -7.357672089996928E-5    0.007579156345236746     1.0704015577817385E-5
1.666666666666667E-4      -7.500000000000001E-5    0                        0
1.7333333333333336E-4     -7.360248121659445E-5    0.007369357911476067     5.077101220473493E-5
1.7333333333333336E-4     -7.5E-5                  0                        0
1.8E-4                    -7.364798914656826E-5    0.006486676419297288     2.536147518899578E-5
1.8E-4                    -7.5E-5                  0                        0
1.8666666666666666E-4     -7.368705699738578E-5    0.00639923349128001      1.4060289661981483E-4
1.8666666666666666E-4     -7.5E-5                  0                        0
1.9333333333333336E-4     -7.370659092279456E-5    0.003614478847035864     1.5398334626227103E-4
1.9333333333333336E-4     -7.500000000000001E-5    0                        0
2.0E-4                    -7.370659092279453E-5    0.012074093233376089     -0.002195056474886384
2.0E-4                    -7.5E-5                  0                        0
