x;y;z;Shear rate
-0.0010459299456624278;-1.1894279218155286E-4;4.9999999999999996E-5;3.477971451543648
-0.001046663514615624;-1.1772335590034382E-4;5.0E-5;5.066823503503044
-0.0010394324570259096;-1.2368063345403964E-4;5.0E-5;2.898699377941462
-0.001031814253080904;-1.2563683750358538E-4;5.0E-5;2.730146192496735
-0.0010413318206833509;-1.4625595138664977E-4;5.000000000000001E-5;2.0349255482683377
-0.001042752004185496;-1.4960852935792362E-4;5.0E-5;2.845310741231977
-0.0010428939665599515;-1.2752650652408988E-4;5.0E-5;2.307311705886383
-0.0010393286214307774;-1.3650127195198678E-4;5.000000000000001E-5;1.656872698503733
-0.0010490220657866551;-1.3901043364227317E-4;5.0E-5;4.702465348178912
-0.0010488773340586158;-1.388164644347594E-4;5.000000000000001E-5;2.9693801395439188
-0.0010485340098704587;-1.3902947260266592E-4;5.0E-5;2.4199271857275377
-0.0010488963757738117;-1.3915147103545232E-4;5.0E-5;3.449227481428682
-0.001049348077102512;-9.425276887670672E-5;5.0E-5;2.425687495402393
-0.0010621536188482681;-3.18487490133062E-5;5.000000000000001E-5;3.173270249746553
-0.001061406694547076;-5.4771266103265475E-5;5.000000000000001E-5;1.8142421841771115
-0.0010504180960656945;-4.568820113271366E-5;5.0E-5;2.404104622584063
-0.0010643877788313555;-3.791150615349715E-5;5.0E-5;2.4288380760482746
-0.0010619265053224947;-4.7790010894273644E-5;5.0E-5;1.6274256325792789
-0.0010665173546855317;-3.497940573181884E-5;4.9999999999999996E-5;3.4064461530187877
-0.001067881252555994;-3.2895336183860036E-5;5.000000000000001E-5;3.0144261045635448
-0.001073676253679118;-1.8148704233670842E-5;5.0E-5;1.9963367374780412
-0.001074213552083271;-1.7862761743145228E-5;5.0E-5;3.040660700927351
-0.0010820245768663698;-2.0762997340407203E-5;5.0E-5;2.7146322836881764
-0.0010743119021713909;-1.7753456603396214E-5;5.0E-5;2.8135036941726823
-0.0010803697041217506;-3.728710200269349E-5;5.0E-5;2.982703773734443
-0.001080183640144637;-3.7667777336190625E-5;5.0E-5;3.445427711614267
-0.0010803915989988442;-3.7849150549453414E-5;5.0E-5;3.4647802441893667
-0.0010792240102994516;-3.753526510379297E-5;5.0E-5;2.9218681490799807
-0.0010760589341126837;-2.3848178177214413E-5;5.0E-5;3.138737427308776
-0.001080109539173943;-3.799031863342315E-5;5.0E-5;3.21760761335835
-0.0010590630294730393;-7.508889575540016E-5;4.9999999999999996E-5;1.524359177123665
-0.001059444448972634;-8.007720988624135E-5;5.0E-5;1.8428858177754874
-0.0010492372291813403;-6.95232032235606E-5;5.0E-5;2.973087832261973
-0.001053119255448586;-8.065680431084871E-5;4.9999999999999996E-5;2.333407459453906
-0.0010499142303272428;-9.22977258133995E-5;5.0E-5;2.2912349697193664
-0.0010596513105749484;-9.070779226104611E-5;5.0E-5;1.6303000425066296
-0.0010591275637097108;-9.892986500142109E-5;5.0E-5;1.9995797095139054
-0.0010497750662383542;-9.351903389656943E-5;5.0E-5;2.642786143112648
-0.0010609999639754149;-9.572603021942283E-5;5.0E-5;2.3063612173434023
-0.001071746395422357;-5.427257544326662E-5;5.0E-5;1.5937426429420727
-0.0010722807011826693;-5.807710473221695E-5;5.0E-5;2.1193327716857255
-0.0010703113187283788;-7.11837254368177E-5;5.0E-5;1.84762738526125
-0.001070242351991401;-6.84022741423495E-5;5.0E-5;2.171783709175725
-0.001063435262139077;-7.946043984961383E-5;5.0E-5;2.1698887291815785
-0.001072639035978791;-6.646970129250962E-5;5.0E-5;2.494156641322204
-0.0010723346135712666;-6.930588085551082E-5;5.0E-5;2.536308637436306
-0.00107471669007665;-5.3463548407113015E-5;5.0E-5;2.0909478071028307
-0.0010751732810331499;-5.722432595475946E-5;5.0E-5;2.1780182194471576
-0.0010470420087264755;-1.185337240107979E-4;5.0E-5;4.1636446256441975
-0.0010505190786373945;-1.2607601784628774E-4;5.0E-5;2.9237761289213404
-0.0010539198700450138;-1.258589135054144E-4;5.000000000000001E-5;4.181297331268439
-0.0010722297167742355;-7.092878063110318E-5;5.0E-5;1.896040867618072
-0.0010710687780055596;-8.043957462653117E-5;4.9999999999999996E-5;2.1900718101877734
-0.0010547656186081643;-1.2043687433334075E-4;5.0E-5;3.0895822934328674
-0.001048000311421702;-1.167690602175863E-4;5.0E-5;3.564164594848605
-0.0010558019089535226;-1.0779766181170873E-4;5.0E-5;1.9212216895404535
-0.0010470997814036433;-1.0497322352682483E-4;4.9999999999999996E-5;2.4733133542052705
-0.001057639704470611;-1.1195123356749109E-4;5.0E-5;1.986042677974999
-0.0010526991728395843;-1.1046717389655378E-4;5.000000000000001E-5;2.400137100236579
-0.0010157481951647384;-2.0629024882450248E-4;5.000000000000001E-5;6.379133349469884
-0.0010315790565912047;-1.6498299392840362E-4;5.0E-5;2.9370064350379046
-0.0010327368994972328;-1.5598115807897528E-4;5.0E-5;2.3202139024651167
-0.0010414918239780762;-1.5371468865149336E-4;4.9999999999999996E-5;2.589336640831508
-0.0010439757829190782;-1.5061894003441358E-4;5.0E-5;3.0539791187156196
-0.0010223684595914023;-1.817876519547753E-4;5.0E-5;3.8437605083361746
-0.0010277483100799383;-1.784223000066896E-4;5.0E-5;3.097420286582525
-0.0010301657049689985;-1.752577399214362E-4;4.9999999999999996E-5;2.8439360424669813
-0.0010293286373615144;-1.7972498455887925E-4;5.0E-5;3.7394868560793877
-0.0010268280626512841;-1.8101500837868886E-4;5.0E-5;3.9778646947552234
-0.0010253894945009712;-1.9045123411284024E-4;5.000000000000001E-5;4.264117455082881
-0.0010272479310254937;-1.935548449424167E-4;5.0E-5;4.871652635804868
-0.0010286244877724354;-1.927432671764204E-4;5.0E-5;4.794542900104547
-0.001029902266311032;-1.9186348332359446E-4;4.9999999999999996E-5;4.445900381241102
-0.0010292804359160555;-1.9280315871654077E-4;4.9999999999999996E-5;5.461976331722413
-0.001037380859464213;-1.8569603202727442E-4;5.0E-5;3.9779543908116453
-0.0010229473042746998;-2.0680543146619557E-4;5.000000000000001E-5;6.167640267920755
-0.0010235651227526903;-2.1043531640190083E-4;5.000000000000001E-5;7.303643496516973
-0.0010285839206308678;-1.9583124936984562E-4;4.9999999999999996E-5;5.218307674953727
-0.0010183893279802037;-2.1863130005757856E-4;5.0E-5;7.859022950761132
-0.0010269554876653035;-2.0695164459342514E-4;5.0E-5;6.174762242882833
-0.0010220629641285333;-2.0110298808494341E-4;5.0E-5;5.15398545786577
-0.0010407915485968152;-1.6230763614237005E-4;5.0E-5;2.4753100315519414
-0.0010475365573875271;-1.580540475667358E-4;5.0E-5;2.6944088739376517
-0.0010377278849428226;-1.6714951370650668E-4;5.0E-5;2.8597200574019
-0.0010491575910849366;-1.391996956766222E-4;5.0E-5;3.5312592967546115
-0.0010456046882862157;-1.4928096209459085E-4;4.9999999999999996E-5;2.7660795205164868
-0.0010510242278728892;-1.5333368556476426E-4;4.9999999999999996E-5;2.352837391201401
-0.0010492164924170066;-1.3894437196615623E-4;5.0E-5;3.4033141502622257
-0.0010553138931133877;-1.2861223685789634E-4;5.0E-5;3.22911850459285
-0.0010576241223886403;-1.385137516625376E-4;5.0E-5;2.367359135200217
-0.0010560230506826498;-1.460225479668258E-4;4.9999999999999996E-5;2.229282699301882
-0.0010603226928173385;-1.3290972822508536E-4;5.0E-5;2.5731945813805526
-0.0010634604723831977;-1.0036186834256305E-4;5.0E-5;2.6842879357554628
-0.0010618030921241651;-1.0698295708616974E-4;4.9999999999999996E-5;2.4082239812218864
-0.0010667729218860548;-1.0401768863153336E-4;5.0E-5;3.018616790675239
-0.001108082379146331;-1.3898264828085639E-5;5.0E-5;4.618914913916086
-0.0011028677648283495;-1.6646867498861465E-5;5.000000000000001E-5;2.7172772235365
-0.0010950911683187973;-1.8781457494335837E-5;5.0E-5;2.3109482047044043
-0.0010953899786174928;-2.2126808101477605E-5;5.0E-5;3.0051027389176537
-0.0010929000445907358;-2.1245440471477455E-5;5.0E-5;2.368027688261536
-0.0010967726206253736;-2.2398619558129E-5;5.0E-5;3.131703667023936
-0.0010808890334625813;-3.7600510124997825E-5;5.0E-5;2.561832777601224
-0.0011072185980097594;-1.5511301726149814E-5;5.0E-5;3.5205175419352983
-0.0011066920419688302;-2.462908777603918E-5;4.9999999999999996E-5;3.2536820695603392
-0.0010765849887541393;-4.362564562245684E-5;5.0E-5;2.4183669998657646
-0.0010718639559067146;-4.5613438779675664E-5;5.0E-5;1.5545633348406631
-0.0010706774802431217;-3.7718169000087925E-5;5.0E-5;2.4781714418766576
-0.0010844678593642243;-2.8036797125268808E-5;5.0E-5;2.2373845530720464
-0.001074409136516194;-1.7995078463887632E-5;5.0E-5;3.1402396575696674
-0.0010912135356551925;-3.258164351277069E-5;5.0E-5;1.7146175750627806
-0.0010935326328550352;-2.4047702716963566E-5;5.0E-5;2.2857498866161214
-0.0010807256071235756;-3.9211681923487074E-5;5.0E-5;2.9420583431963685
-0.0010826863441936658;-4.97849897201389E-5;5.0E-5;3.2786736162847965
-0.0010800429356297258;-5.4632904683496236E-5;5.0E-5;3.275895555675875
-0.001084497856468191;-5.219274425362026E-5;5.000000000000001E-5;4.2117152136836875
-0.0010854167927998423;-5.396013957668092E-5;5.0E-5;3.309175985830072
-0.0010958566792060931;-2.358292927637739E-5;5.000000000000001E-5;2.8758320216765996
-0.0010971876660949734;-3.293363601162319E-5;5.0E-5;2.7466111605246417
-0.001111218504791583;-2.4832246778193667E-5;4.9999999999999996E-5;2.586868259940357
-0.00112098578153439;-1.3677039518121104E-5;5.0E-5;5.08251307013498
-0.0011209010742504028;-1.3712187873989285E-5;4.9999999999999996E-5;5.3156603172378505
-0.0011209251859019295;-1.3809001503240059E-5;5.0E-5;3.5307070944881667
-0.0010947117577760498;-4.6401011852628306E-5;5.0E-5;2.825320778577953
-0.001094711594419065;-4.640093808278543E-5;4.9999999999999996E-5;2.00303379114282
-0.0010947063095428802;-4.639791284597555E-5;5.000000000000001E-5;2.2121831302400308
-0.0010947113925315257;-4.640107294979413E-5;5.000000000000001E-5;1.835828424790927
-0.0010722629841442605;-9.275344647176494E-5;5.0E-5;2.5789743107153433
-0.0010731379363843028;-9.268036729031582E-5;5.0E-5;3.138943269512113
-0.0010724201391434627;-9.140910898004486E-5;4.9999999999999996E-5;2.22586801865896
-0.0010731996793936624;-9.235392248570877E-5;5.0E-5;3.0987323404731533
-0.0010732645960534596;-9.176265088671477E-5;5.0E-5;2.446382933465469
-0.0010773536447511963;-8.058057355467416E-5;5.0E-5;2.004801708527394
-0.0010847374696166695;-7.482388662875667E-5;5.0E-5;2.134425516700621
-0.0010816374767711832;-8.087645755874982E-5;5.000000000000001E-5;2.5395791038060493
-0.0010867692579257537;-5.906472184110397E-5;5.0E-5;2.7195213974088617
-0.0010750513999652097;-6.962409334767837E-5;5.000000000000001E-5;2.046122765586625
-0.0010845391416007522;-6.5314714373393E-5;5.0E-5;2.1127163615996847
-0.001089008116002327;-6.931195503584717E-5;5.0E-5;2.220471807786854
-0.0010697855632931575;-1.1595726179009678E-4;5.0E-5;2.509101946440118
-0.0010697849896523783;-1.1595725257475446E-4;4.9999999999999996E-5;2.464905038632224
-0.0010568870114672827;-1.251320736789166E-4;5.0E-5;3.532758219393577
-0.0010614420525349901;-1.2137808521537149E-4;5.0E-5;2.240803164353525
-0.0010697852190817523;-1.159579584996249E-4;4.9999999999999996E-5;2.778651812634068
-0.001069785574444608;-1.1595769633394867E-4;5.0E-5;3.3488856061940746
-0.0010655864828562184;-1.2260363645658187E-4;5.0E-5;2.467047614237542
-0.001062509713973608;-1.257264325038415E-4;4.9999999999999996E-5;2.2498907835929605
-0.0010819271127759465;-8.554740743789211E-5;5.0E-5;2.3167666662688733
-0.0010737514900294926;-9.241451323749036E-5;5.0E-5;2.678609710936974
-0.0010697857456710778;-1.1595747426685317E-4;5.0E-5;2.722551933133925
-0.001058883505114811;-1.5023777633965367E-4;5.0E-5;2.2903064404745406
-0.0010511696403173417;-1.666055917167948E-4;4.9999999999999996E-5;2.6450026600149714
-0.001050970625936083;-1.692332525898094E-4;5.0E-5;2.6653382835259745
-0.0010605637113624213;-1.5768597470301342E-4;5.0E-5;2.731021194864991
-0.00106316747478967;-1.572132802433088E-4;5.0E-5;2.9192316645088434
-0.0010197273663449446;-2.2167387862552282E-4;5.0E-5;9.780810186452351
-0.0010161695598006983;-2.294909629833492E-4;5.0E-5;11.81704177755639
-0.0010158783594060746;-2.3133028373187133E-4;5.0E-5;13.470152478472054
-0.0010194896978392434;-2.316129758513279E-4;5.0E-5;13.06490283642265
-0.0010222130725774557;-2.278899986587078E-4;5.000000000000001E-5;11.683886041683154
-0.0010220595308552606;-2.1891207356277234E-4;4.9999999999999996E-5;8.148661403567369
-0.0010266287541313558;-2.1112029817320138E-4;5.0E-5;7.56618031800997
-0.0010408958872083166;-1.7350680930269314E-4;5.0E-5;3.218953912751995
-0.0010422830182359396;-1.809233719941759E-4;5.0E-5;3.570808416197924
-0.0010446215730597424;-1.7800294462749783E-4;5.0E-5;3.625799014324765
-0.0010498988068617162;-1.7236644759830748E-4;5.0E-5;3.1298792186031514
-0.0010468710358313164;-1.8034992058116073E-4;5.0E-5;3.0615202441142544
-0.001042909165077675;-1.8417659154731876E-4;5.000000000000001E-5;3.567127287622141
-0.0010302916745921745;-1.9269106797361381E-4;4.9999999999999996E-5;4.625730917991534
-0.0010388073134888886;-1.9057492875804925E-4;4.9999999999999996E-5;3.799606778400664
-0.0010398461683727312;-1.9688311984184155E-4;5.0E-5;4.658212628213461
-0.0010298616012544247;-1.9375674796438344E-4;5.0E-5;5.185039158666428
-0.0010385715231814759;-2.0249635528551982E-4;5.000000000000001E-5;5.613987375671905
-0.0010313554081428798;-2.0374641745754372E-4;5.0E-5;5.883239411709508
-0.0010463389752691605;-1.9182350372550484E-4;5.0E-5;4.4604747129394235
-0.0010488393986628403;-1.9018379745322858E-4;5.0E-5;4.117918200197178
-0.0010311283147898134;-2.2274435106212632E-4;5.0E-5;11.626641774395605
-0.0010331096478473358;-2.1555715739520026E-4;5.000000000000001E-5;6.948581682037419
-0.0010348284270800152;-2.1766479622320803E-4;5.0E-5;7.449029599292227
-0.0010351225345074633;-2.1591187157010247E-4;5.0E-5;6.876970706307726
-0.00103364649850472;-2.180995905603087E-4;5.0E-5;8.180588713772446
-0.0010328940379574511;-2.1905812120764773E-4;5.0E-5;10.088360081453827
-0.0010480160400233622;-1.919753092101669E-4;4.9999999999999996E-5;4.949975677307216
-0.0010532202879640989;-1.693435164498361E-4;5.0E-5;2.721956521518249
-0.00106267408573067;-1.5911772418198628E-4;5.0E-5;3.0613443769571607
-0.0010546375475114346;-1.772213799624804E-4;5.0E-5;3.134861207063287
-0.0010568291842557413;-1.7633468794908634E-4;5.0E-5;2.75163968742144
-0.0010541719102999689;-1.8101495880197684E-4;5.0E-5;3.800285504827201
-0.0010496166496143458;-1.915959493086017E-4;5.0E-5;3.9796038193401406
-0.0010694265979094204;-1.382612050889312E-4;5.0E-5;3.167412943617867
-0.0010692733296004944;-1.3907424026053414E-4;5.0E-5;2.8764390731486196
-0.0010704564633721547;-1.3928649500358098E-4;5.0E-5;3.08240521701905
-0.001070198500256612;-1.3850828804160952E-4;5.0E-5;4.122707256338893
-0.0010695271497835315;-1.372542363609582E-4;5.0E-5;2.9248625228588887
-0.0010701202281450275;-1.378582804995979E-4;5.000000000000001E-5;4.503772470167677
-0.0010681227588129776;-1.4409125674537875E-4;5.0E-5;2.6689902831993506
-0.0010642438393741235;-1.568092394174686E-4;5.0E-5;2.5329645526719706
-0.0010739345207407818;-1.4841606936616793E-4;5.000000000000001E-5;2.4386339409776046
-0.001070145930260614;-1.2671807790292565E-4;5.0E-5;1.6933938424215582
-0.0010759350293215212;-9.504040600829106E-5;5.0E-5;2.7390228187373773
-0.0010697887612712803;-1.1595480429829396E-4;5.0E-5;2.9231510510619203
-0.0010807272210101402;-1.036518167099589E-4;5.0E-5;2.8964132378778302
-0.0010838257123400488;-1.0330979633582643E-4;5.000000000000001E-5;2.9936326826893764
-0.0010848412372533541;-1.0156300257090427E-4;5.0E-5;2.855993040030053
-0.0010844792597494708;-1.0539131209914322E-4;5.0E-5;2.948240171859125
-0.0010806440377847195;-1.162278107326161E-4;5.0E-5;2.145824735084681
-0.001118945331987488;-2.6457052067761E-5;5.0E-5;2.2192887820451612
-0.0010947120181533628;-4.6400776103502946E-5;4.9999999999999996E-5;2.204777148889448
-0.0011026655561772883;-3.236653095444855E-5;5.0E-5;1.9093143275489688
-0.0011067690414941571;-2.8574660382383398E-5;5.0E-5;1.9476311011731386
-0.001098751230959064;-2.507484570752932E-5;5.000000000000001E-5;2.6332568070222893
-0.0011139248550632156;-2.9059201449410478E-5;5.000000000000001E-5;1.6946990133367397
-0.001106820994636663;-3.6082600333397154E-5;5.0E-5;1.4169046636724485
-0.001111205148412292;-3.456278307172173E-5;5.000000000000001E-5;1.41876567429707
-0.001094711727554885;-4.6401171823782584E-5;5.0E-5;2.5463937624798088
-0.0010878114951028018;-5.211682352235321E-5;5.0E-5;3.284479829714917
-0.0010945755797020754;-5.667329769874876E-5;5.0E-5;4.372237111835095
-0.001094865748262738;-5.649550312232192E-5;5.0E-5;3.7918115459110266
-0.0010945632155023894;-5.62644838435889E-5;5.0E-5;4.036920136521186
-0.0010935678322587315;-5.614724357820784E-5;5.0E-5;3.453687535282275
-0.001094711670618699;-4.6404372375793474E-5;5.0E-5;3.2725984649944855
-0.0010943745679064922;-5.696953936634015E-5;5.0E-5;3.4034498645986977
-0.001094711848693232;-4.640109867553547E-5;5.0E-5;2.239085761914143
-0.0011062601571841426;-4.0935063820004254E-5;4.9999999999999996E-5;1.7202618482443253
-0.0011325835848893973;-1.2139471314475624E-5;5.0E-5;3.2848525218717577
-0.0011210094411101428;-3.10454814975448E-5;5.0E-5;1.7156124970850257
-0.0011215792493351662;-3.576852448168758E-5;5.0E-5;1.5120426084565062
-0.0011210462337514929;-1.3823283292330366E-5;4.9999999999999996E-5;2.9736331430057774
-0.0011219493527121357;-2.5654906527881196E-5;5.0E-5;1.8610792872318964
-0.0011441592543985327;-1.2571932483058729E-5;5.000000000000001E-5;1.6474961540129023
-0.0011413512934580754;-1.73394763208619E-5;5.0E-5;3.3005138806203203
-0.0011347624531616784;-1.5749756835022948E-5;5.0E-5;2.1246898737383697
-0.0011313355382729265;-2.3914883127232376E-5;5.000000000000001E-5;1.339666513844541
-0.0011261236220066492;-3.218828471979179E-5;5.0E-5;1.4502409384556323
-0.001094201639666862;-8.177916709334341E-5;5.0E-5;2.6704991276268837
-0.0010941996182613598;-8.178008078283148E-5;5.0E-5;2.688915031276262
-0.0010942014847214144;-8.178075165519178E-5;5.0E-5;2.865387345405017
-0.0011038495940853457;-6.96116964406683E-5;5.0E-5;3.1794121869848766
-0.0011038496285958915;-6.961167728118342E-5;5.0E-5;4.116176650090429
-0.0011038496482905708;-6.961163655647396E-5;5.0E-5;3.8681760937339433
-0.0011097469668399631;-5.341847566566017E-5;5.0E-5;2.110024940488109
-0.0011080530913733786;-5.4438641470178614E-5;5.0E-5;2.4900036680857247
-0.0010970829158596976;-5.636864187858877E-5;5.0E-5;2.9614124202649363
-0.001103849794751213;-6.961140040436485E-5;5.0E-5;3.1188892848022016
-0.0011038496671988232;-6.961169737881139E-5;5.0E-5;3.5540281810501533
-0.0010851917062805712;-1.036939206177517E-4;5.0E-5;3.3857238593853083
-0.001085053426285923;-1.0279322494631706E-4;5.0E-5;3.179749608134648
-0.0010936160538435131;-9.255602973084515E-5;5.0E-5;3.255632454787269
-0.0010933025254839053;-9.187405432153366E-5;5.0E-5;2.8343299461410534
-0.0010918601149211959;-9.07194993536139E-5;5.0E-5;2.7587795707638696
-0.0010797330965249025;-9.234922859663273E-5;5.0E-5;2.7700749095703223
-0.0011038496444540952;-6.961174338537448E-5;5.0E-5;3.1524797467945405
-0.0010942028039939863;-8.178021688750406E-5;5.0E-5;2.883804334064505
-0.0010944316971722946;-9.150556628728792E-5;5.0E-5;3.005510175633778
-0.001071067871122979;-1.3763670275645663E-4;5.0E-5;2.9837851808387628
-0.0010795864028165314;-1.2889923101010975E-4;5.0E-5;0.5912282397552118
-0.0010697861654706108;-1.1595816089242085E-4;5.0E-5;2.159898641108967
-0.0010829764369083947;-1.2443953904313847E-4;5.0E-5;1.1261594907352848
-0.001094212203759265;-1.0535419868594161E-4;4.9999999999999996E-5;3.3158048212285083
-0.0010934771315613803;-1.0253282017169839E-4;5.000000000000001E-5;3.2074061392008515
-0.0010886907689405167;-1.1802113377055305E-4;5.0E-5;1.8807666533540917
-0.0010640168918132297;-1.5842710458853889E-4;5.0E-5;3.333234751895062
-0.001064767408548233;-1.5765207948378857E-4;5.0E-5;2.597375562912238
-0.0010755052528463001;-1.5145155974607952E-4;5.0E-5;1.878176082211169
-0.0010703629643557641;-1.7170980722425506E-4;5.000000000000001E-5;3.0653359566987004
-0.0010704638815688485;-1.7168409727225792E-4;5.0E-5;3.2850875089536293
-0.0010713503270545612;-1.3936487725850429E-4;5.0E-5;3.394667279467204
-0.0010808816924261092;-1.4867515508655397E-4;5.000000000000001E-5;2.466980028311097
-0.0010842278648234749;-1.4771678930265274E-4;5.0E-5;2.7439428316419106
-0.0010822502973720327;-1.5158739973146116E-4;5.0E-5;2.0766265373160637
-0.0010799510717536115;-1.6555062868649274E-4;5.0E-5;3.295991415610187
-0.001079951667690172;-1.655495667420857E-4;5.0E-5;2.5826955394769957
-0.0010343823362621788;-2.1932314106422625E-4;5.0E-5;10.74101720047793
-0.0010345961232680074;-2.2597397713712013E-4;5.0E-5;11.624444080360293
-0.001035156129661351;-2.1909156291337214E-4;5.0E-5;9.87340862887489
-0.0010570045003444155;-1.8541212942410965E-4;5.0E-5;4.417252897431716
-0.0010595422033129376;-1.8927979732514646E-4;5.0E-5;4.108973714368799
-0.0010630164126110627;-1.8562686712684975E-4;5.0E-5;4.153143480835066
-0.0010569253247769736;-1.7771772866819103E-4;5.0E-5;3.4360405200741653
-0.0010491016863422356;-2.0413093337382225E-4;5.0E-5;7.258277191841433
-0.0010490926793448316;-2.0412181785867375E-4;5.0E-5;6.0533888240570946
-0.0010491020398654292;-2.0404662774071032E-4;5.0E-5;5.36218320349989
-0.001049115288309288;-2.0412307924487475E-4;5.0E-5;6.58033517729741
-0.001049110443583527;-2.0413046337512645E-4;5.0E-5;6.97283603472744
-0.0010444111990259852;-2.1813704507507315E-4;5.000000000000001E-5;8.691087385644536
-0.0010486316492170635;-2.1709208114806947E-4;5.0E-5;7.640762816944061
-0.0010491154941588813;-2.044066094344761E-4;5.0E-5;7.32808772915147
-0.0010493083507268294;-2.1794117068732997E-4;5.0E-5;9.0958498216488
-0.0010491108496939665;-2.0414116772662783E-4;5.0E-5;7.125377867497937
-0.0010497672760747365;-2.1736803043855243E-4;5.0E-5;7.528078552243204
-0.0010491434438760314;-2.041165884151252E-4;5.0E-5;6.09239750280905
-0.001050350304241384;-1.9284071459278626E-4;5.000000000000001E-5;4.425032485289085
-0.0010590368573753222;-2.0284873045374813E-4;5.0E-5;6.29563275924013
-0.0010609529999246576;-1.9982282283354959E-4;5.0E-5;4.823231740230357
-0.0010603271639777097;-1.928475065790496E-4;5.000000000000001E-5;4.0829236862619425
-0.0010628447431466272;-1.9301145792595815E-4;5.000000000000001E-5;3.986084899399284
-0.0010424585203322385;-2.3180924942293373E-4;5.0E-5;13.197993299928186
-0.0010488081093364024;-2.2371213740173164E-4;4.9999999999999996E-5;10.863046930576672
-0.00104760790712923;-2.3072342515120743E-4;5.000000000000001E-5;11.582974433461207
-0.0010704678244138394;-1.7179130121151666E-4;5.0E-5;3.2986001645456007
-0.0010580225987334637;-1.7706777175506444E-4;5.000000000000001E-5;3.0169345829043897
-0.0010683478629673483;-1.8314801334601646E-4;4.9999999999999996E-5;3.590251044870104
-0.0010660566254502256;-1.980175427969834E-4;5.000000000000001E-5;4.360191831411268
-0.0010872580314211192;-1.4094161531187698E-4;5.0E-5;3.084774011501283
-0.0010722824755290032;-1.3862481412316337E-4;5.0E-5;2.950873297069707
-0.0010838154064886408;-1.3574748556164954E-4;5.0E-5;1.7644049419834258
-0.0010903129544947573;-1.3697314849858008E-4;4.9999999999999996E-5;2.8785327740535473
-0.0010895184402120092;-1.4022109229927543E-4;5.000000000000001E-5;3.743186088235467
-0.0010899139186833075;-1.2849865618710482E-4;5.0E-5;1.2353036557473143
-0.0010927749323842583;-1.2615815935544954E-4;5.0E-5;1.6652158990880743
-0.001095008233650537;-1.286243581967851E-4;5.0E-5;2.2202580528665883
-0.0010876838880493353;-1.067602352451618E-4;5.0E-5;3.1093084991429922
-0.0010955775438683095;-1.1609823287511337E-4;5.0E-5;2.4300768315703203
-0.001095534921387024;-1.1125997082689576E-4;5.000000000000001E-5;2.8583407033573454
-0.0010954102094293348;-1.2324885521752804E-4;5.0E-5;2.221785309161975
-0.0011244997665530465;-3.537387917585147E-5;5.0E-5;1.7205094589964014
-0.001117458709927603;-4.6427122406708116E-5;5.0E-5;2.4510758248072952
-0.0011174590024979965;-4.642737891887903E-5;4.9999999999999996E-5;4.226349410591777
-0.0011174591820696973;-4.642701255100881E-5;5.0E-5;2.7120490141734708
-0.001117458813146116;-4.6427436941456535E-5;5.0E-5;3.215622888618421
-0.0011107955342610973;-5.5811369176071425E-5;5.000000000000001E-5;2.522391885477925
-0.0011174588987601156;-4.642758629765727E-5;5.0E-5;3.841484603517447
-0.0011174589803317461;-4.642749549704813E-5;5.0E-5;5.056084421212656
-0.0011174591854105033;-4.642738892183701E-5;5.0E-5;3.3480938397029485
-0.0011297159781030386;-4.0179481955168634E-5;5.0E-5;2.1514142884897205
-0.001113841291150464;-5.548746845600789E-5;5.0E-5;1.9100987820421624
-0.0011174590699907843;-4.642765328190984E-5;4.9999999999999996E-5;3.041519546628539
-0.0011310028936090556;-4.5373202912295514E-5;5.0E-5;2.695814685119067
-0.0011385738716998665;-3.133786104475963E-5;5.0E-5;2.147502474242005
-0.0011394614184612583;-2.8762292574377093E-5;5.0E-5;1.8107590592498657
-0.0011408181748567897;-2.6163935739928607E-5;5.0E-5;2.6014158218876755
-0.0011463545886313486;-1.8730296582703348E-5;5.000000000000001E-5;1.8434036151389808
-0.0011525239435733225;-1.9390452787093405E-5;4.9999999999999996E-5;2.164933404294856
-0.0011489106648295165;-1.2449294889814518E-5;5.0E-5;1.7951422031955848
-0.0011536938548129339;-1.0382436834970615E-5;5.0E-5;2.441738888670793
-0.0011672183595109445;-1.1693785186972168E-5;5.0E-5;2.8553467635723138
-0.001141730334751236;-3.1192464737868396E-5;5.0E-5;3.0797146666849295
-0.0011427406890279557;-2.91081752779949E-5;5.0E-5;2.207094323733127
-0.0011507956969586605;-2.417941425831255E-5;5.0E-5;1.8798113534138872
-0.0010995934463626823;-8.828209652443592E-5;5.0E-5;2.5480968687333605
-0.0010942113630548135;-8.177958548819352E-5;5.0E-5;2.947802333482096
-0.0011038498178626572;-6.961197076670961E-5;4.9999999999999996E-5;3.094193210815248
-0.0011094638111424804;-8.087859341510356E-5;5.0E-5;2.8470532626186147
-0.0011106399677172532;-7.923592666556322E-5;4.9999999999999996E-5;2.742592710790365
-0.0011174987677245421;-6.96286847546797E-5;5.0E-5;3.628834230839569
-0.0011174986510252849;-6.962891695080262E-5;5.0E-5;3.10991916149697
-0.0011174987936103376;-6.9628710204217E-5;5.0E-5;4.015241010509593
-0.0011174986775501525;-6.962843194774492E-5;5.0E-5;2.5137237820868537
-0.0011174988131129097;-6.962868233053966E-5;5.0E-5;4.810364252294142
-0.0011174988493388334;-6.962862336223828E-5;5.0E-5;3.2964777470979763
-0.0011238352655269144;-5.8549364373438836E-5;4.9999999999999996E-5;2.0808643747300946
